"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.39459574309787e-170,1.09451059269942,0.4,0.177,1.03964649160982e-165,"3","ALDH9A1"
6.14751219291377e-170,0.877545275473032,0.551,0.294,1.18474854981834e-165,"3","SEPHS2"
1.79433485281135e-169,1.27265662065236,0.288,0.103,3.45804212833803e-165,"3","AUH"
5.16225430236743e-169,1.04511641345036,0.401,0.177,9.94869649152251e-165,"3","FAHD1"
5.37098679588833e-169,1.07474602528883,0.409,0.184,1.0350965753036e-164,"3","ANGPTL3"
1.30396620592732e-168,1.12638845174762,0.473,0.237,2.51300367206314e-164,"3","SLC3A1"
1.55253493962124e-168,0.984440071520967,0.382,0.161,2.99204533563806e-164,"3","SLC16A9"
6.52936632586247e-168,0.722415590008664,0.69,0.42,1.25833947832022e-163,"3","ATP1B1"
6.73556597728417e-168,0.694156411436475,0.797,0.566,1.29807827514221e-163,"3","ATP5F1B"
6.63369324327137e-166,0.935387701257046,0.475,0.233,1.27844536184326e-161,"3","ECHDC2"
4.61862297720279e-165,1.19877324942663,0.361,0.153,8.90101020166521e-161,"3","PTER"
6.63758117201023e-165,0.845274666715323,0.568,0.312,1.27919464346981e-160,"3","UQCRC1"
1.50408410700076e-163,1.1345564010323,0.329,0.13,2.89867089101187e-159,"3","SLC37A4"
2.41158799101049e-163,1.14663303029514,0.356,0.15,4.64761237627541e-159,"3","GLUD1"
1.79754175235036e-162,0.455756981324219,0.996,0.919,3.46422246512961e-158,"3","GPX3"
3.60756433189004e-161,0.890435589234108,0.511,0.269,6.95249798041848e-157,"3","MLF2"
4.92093414283939e-160,0.788963222742646,0.638,0.382,9.48362428008008e-156,"3","PTMS"
2.83719211727094e-159,1.01078023822324,0.386,0.17,5.46783664840456e-155,"3","RENBP"
2.43106798266856e-158,1.23624211558227,0.265,0.093,4.68515421619885e-154,"3","A1CF"
6.41109856685998e-158,1.01470452698897,0.311,0.119,1.23554691580526e-153,"3","SELENBP1"
4.90752136088716e-157,1.38069368651366,0.253,0.088,9.45777516670173e-153,"3","SLC22A18"
6.07762360741855e-157,0.92722502504689,0.468,0.233,1.1712796216217e-152,"3","ANXA7"
2.20405240390991e-156,0.735941330998083,0.739,0.497,4.24764979281517e-152,"3","TMEM176B"
3.61333056602954e-156,0.792092875099749,0.607,0.353,6.96361066685213e-152,"3","SMS"
4.72424953623295e-154,1.06738264697165,0.312,0.123,9.10457370622815e-150,"3","C2orf74"
1.62254879532253e-153,0.737058136061116,0.7,0.443,3.12697603834558e-149,"3","CLTRN"
2.09476727158262e-152,0.823483145883347,0.578,0.33,4.03703548579403e-148,"3","SRSF9"
6.62462902485655e-152,0.781565608149659,0.622,0.37,1.27669850567036e-147,"3","MTCH2"
6.82762977931548e-152,1.17436072618948,0.304,0.121,1.31582081106968e-147,"3","ABCC6"
9.02412988318899e-152,0.847023507261171,0.53,0.288,1.73913031108818e-147,"3","HIBADH"
1.33576204434903e-150,0.823097150398089,0.396,0.177,2.57428061186944e-146,"3","ENOSF1"
1.65123496171856e-149,0.811920224775855,0.572,0.328,3.18226001822401e-145,"3","SLC9A3R1"
4.64814552573924e-149,0.584260078435863,0.849,0.615,8.95790605720466e-145,"3","SMIM24"
1.7436285381183e-147,0.838884843097569,0.538,0.299,3.36032091866158e-143,"3","RNF5"
4.68744493254796e-147,0.793289047118841,0.604,0.367,9.03364387400642e-143,"3","H2AFZ"
5.53357458430391e-147,0.819417526820232,0.518,0.28,1.06643049388705e-142,"3","PSMC5"
3.41581458799827e-144,0.735267059954628,0.62,0.373,6.58295787399027e-140,"3","NDUFV1"
1.15183097010199e-143,0.880181532930831,0.452,0.229,2.21980864558056e-139,"3","SRSF5"
2.80330299597639e-143,0.658394212174745,0.651,0.389,5.4025255338457e-139,"3","QPRT"
4.85030676667187e-143,0.639825933446322,0.771,0.533,9.34751120073003e-139,"3","TMEM176A"
6.78682593426766e-143,0.848733594463344,0.485,0.256,1.30795709405206e-138,"3","NDUFS3"
7.70905315101301e-143,0.48666214943442,0.897,0.741,1.48568872326323e-138,"3","CHCHD2"
9.58238986008261e-143,1.2066142937833,0.268,0.101,1.84671817383512e-138,"3","EAF2"
1.71427743872814e-142,1.00630761168866,0.336,0.146,3.30375547991687e-138,"3","ACO1"
2.39180660423921e-142,0.941119583184702,0.377,0.172,4.60948968768981e-138,"3","STRADB"
2.67730245710564e-142,0.625995503344869,0.784,0.556,5.15969729533399e-138,"3","ATP5F1C"
3.27643698839171e-142,0.614750647747199,0.891,0.744,6.3143493640285e-138,"3","ITM2B"
3.96575938047249e-142,1.10948881261078,0.283,0.111,7.64281147804659e-138,"3","SGK1"
4.07043399763012e-142,1.11137012840289,0.417,0.209,7.84454040023276e-138,"3","PSAT1"
5.5266982784327e-142,0.944873727375028,0.415,0.204,1.06510529221955e-137,"3","NINJ1"
2.95938954703372e-141,0.708583067182297,0.652,0.405,5.70333553504338e-137,"3","HNRNPA2B1"
6.05383759674394e-141,1.19798406670147,0.259,0.097,1.16669558164449e-136,"3","SOD3"
8.04159957253323e-140,1.07880311536958,0.35,0.158,1.5497770696186e-135,"3","SPINT2"
1.77749164371408e-139,1.01094007940228,0.301,0.122,3.42558189576577e-135,"3","CSRP2"
2.2260315577526e-139,1.26571579270653,0.263,0.1,4.29000801810082e-135,"3","PLEKHA5"
1.10415354509698e-138,1.11859885229523,0.285,0.113,2.1279247121109e-134,"3","POLR2C"
4.30555515596598e-138,0.795582154610829,0.361,0.161,8.29766589657765e-134,"3","SLC25A4"
7.90530759943938e-138,0.846404483769155,0.452,0.232,1.52351088056396e-133,"3","SBDS"
3.60467058189298e-137,1.10176223722703,0.276,0.107,6.94692114542416e-133,"3","METTL7A"
4.97507295938059e-137,0.898104159362622,0.39,0.184,9.58796060731827e-133,"3","COPRS"
8.12796890045571e-136,1.06123220275124,0.257,0.096,1.56642216649582e-131,"3","GLTPD2"
6.72497443959073e-135,0.810892389369128,0.305,0.123,1.29603707399793e-130,"3","TTC36"
7.2419567706139e-135,0.923691301714564,0.414,0.205,1.39566990883271e-130,"3","HSPA9"
1.44695637676595e-134,0.813702328140543,0.482,0.258,2.78857432930334e-130,"3","TPMT"
2.48677474964401e-134,0.752667030571295,0.502,0.272,4.79251229751394e-130,"3","HADHB"
3.40063644905028e-134,0.677786355244275,0.674,0.433,6.55370656460969e-130,"3","GCSH"
3.40440928136666e-134,1.07992051589437,0.298,0.124,6.56097756704982e-130,"3","RRAGA"
5.57946838271929e-134,0.984623979181428,0.332,0.146,1.07527514671766e-129,"3","GOT1"
5.89737361739282e-133,0.985593818060017,0.336,0.15,1.13654184354394e-128,"3","CHPT1"
3.37884791297466e-132,0.796889223539403,0.439,0.222,6.51171569788476e-128,"3","CLDN10"
1.24253788597619e-131,0.689436265789908,0.65,0.417,2.39461901385332e-127,"3","PSMB1"
1.67392577706937e-131,0.746335746370178,0.501,0.274,3.2259897575681e-127,"3","CBR1"
5.93136505561958e-131,0.780822590647841,0.421,0.208,1.14309267351901e-126,"3","EPHX2"
1.72414509327488e-130,0.719305120494893,0.501,0.272,3.32277242375935e-126,"3","UQCRC2"
7.436509438983e-130,0.907761447720582,0.392,0.192,1.4331640990808e-125,"3","AIG1"
3.48225317144617e-128,0.722904296978032,0.594,0.359,6.71099831201107e-124,"3","EID1"
1.00712136193371e-127,0.59771833476379,0.737,0.51,1.94092428871865e-123,"3","DYNLRB1"
1.65636754026951e-127,1.00604658398491,0.272,0.109,3.19215152360741e-123,"3","EFHD1"
3.52769973805224e-127,0.763563735324778,0.52,0.292,6.79858293517427e-123,"3","REXO2"
1.32397706328971e-126,1.02611867400327,0.286,0.119,2.55156859637192e-122,"3","SUCLA2"
2.47631014543017e-126,0.732820994381484,0.518,0.292,4.77234491227302e-122,"3","CEBPD"
2.86695526239016e-126,0.905658781164358,0.338,0.153,5.52519618167831e-122,"3","KLHDC2"
1.54509316182792e-125,0.535141930464266,0.839,0.657,2.97770354147476e-121,"3","EEF1B2"
1.69196554488298e-125,0.729797860962077,0.558,0.334,3.26075599809848e-121,"3","RAB5C"
3.8634915422358e-125,0.844527808249717,0.353,0.162,7.44572090019684e-121,"3","ALDH1L1"
5.03094820044207e-125,1.10056573123396,0.275,0.114,9.69564337189195e-121,"3","PSMD11"
7.02063278212805e-125,1.20965458062768,0.259,0.103,1.35301634977172e-120,"3","AGT"
9.71149037772112e-125,0.792283215518358,0.45,0.236,1.87159842559441e-120,"3","CNBP"
2.92313233267654e-124,0.600490147338558,0.682,0.443,5.63346063153423e-120,"3","NIT2"
5.43617102507921e-124,0.591352282094371,0.786,0.581,1.04765887995327e-119,"3","HSPA8"
7.35776472429971e-124,0.857905156551959,0.394,0.194,1.41798841766704e-119,"3","ARL3"
5.06263669540731e-123,0.56952856972008,0.705,0.468,9.75671343938898e-119,"3","PLA2G16"
7.66427200418203e-123,0.745973856938727,0.424,0.216,1.47705850064596e-118,"3","AHCY"
1.54923426151659e-122,0.667953979646786,0.588,0.357,2.98568426879476e-118,"3","CNDP2"
1.96740674141011e-122,0.8265587699703,0.424,0.219,3.79158627204557e-118,"3","ATP6V1B2"
4.54431452289503e-122,1.01548684094905,0.256,0.102,8.7578029485233e-118,"3","MTFR1"
2.20900057323674e-121,0.869613323165957,0.37,0.179,4.25718590474185e-117,"3","MRPL18"
5.3031796435988e-121,0.676924519252785,0.415,0.204,1.02202878091436e-116,"3","LINC01510"
1.27742501956319e-120,0.855600690525069,0.302,0.13,2.46185349770217e-116,"3","PIPOX"
3.33674473459015e-119,0.78427429435127,0.429,0.226,6.43057445250213e-115,"3","TUBA1B"
5.65403372727937e-119,0.964158117557943,0.299,0.131,1.08964537992128e-114,"3","SLC22A12"
7.74513014623343e-119,0.912706294235663,0.326,0.15,1.49264148178211e-114,"3","NFU1"
7.72543670464537e-118,0.734606508924892,0.496,0.281,1.48884616171925e-113,"3","ACADVL"
1.81268515609195e-117,0.754175843154904,0.46,0.248,3.4934068328204e-113,"3","JTB"
2.17571817865147e-117,0.599803540089283,0.726,0.511,4.19304407389712e-113,"3","SEC61B"
5.0171727820135e-117,0.645380229974216,0.646,0.423,9.66909538549643e-113,"3","PSMB6"
2.05004076076365e-116,0.869212959148034,0.36,0.175,3.95083855414372e-112,"3","ARF1"
1.00915868959361e-114,0.771316750485631,0.457,0.253,1.94485062658481e-110,"3","RHOB"
1.91576770901744e-114,0.929540482636609,0.282,0.122,3.69206752881842e-110,"3","ALDH8A1"
2.09463358082564e-114,0.623525986439163,0.608,0.382,4.03677783696718e-110,"3","PSMB7"
7.14703271385257e-114,0.771743305460761,0.371,0.183,1.37737614461367e-109,"3","ECHDC3"
1.30099540208224e-113,0.91860681331254,0.343,0.165,2.50727833889289e-109,"3","FMO1"
2.77528508002601e-113,0.767643468520925,0.42,0.22,5.34852940622613e-109,"3","LINC02294"
2.84612013698393e-113,0.761880501521574,0.395,0.202,5.48504272799543e-109,"3","MCUR1"
3.3208321516847e-113,0.70827940100005,0.508,0.296,6.39990772272676e-109,"3","MRPS15"
3.43400513335619e-113,0.638264651227758,0.476,0.256,6.61801469300404e-109,"3","RAB11FIP3"
8.08178100599556e-113,0.677348172396086,0.451,0.243,1.55752083547546e-108,"3","ALDH7A1"
9.04291284512893e-113,0.701784917554641,0.481,0.27,1.74275016351325e-108,"3","PPCS"
2.6619444909198e-112,0.668838989734609,0.538,0.322,5.13009942290063e-108,"3","GTF3C6"
3.44965629785774e-112,0.516167707278698,0.808,0.601,6.64817761723144e-108,"3","ATP6V1G1"
4.80941063609082e-112,0.540340874408302,0.601,0.372,9.26869617787423e-108,"3","MPC1"
6.6685612441469e-112,0.719483962981903,0.457,0.252,1.28516512297199e-107,"3","STOML2"
9.02355394650106e-112,0.762748778285312,0.438,0.239,1.73901931656968e-107,"3","CLTB"
1.66038453326299e-111,1.03783886102177,0.251,0.104,3.19989307250443e-107,"3","SEC11C"
2.32680416790364e-111,0.731644466265091,0.47,0.264,4.48421699238389e-107,"3","TMEM14C"
5.7150463233283e-111,0.685500529294869,0.433,0.229,1.10140372743183e-106,"3","ABHD14B"
7.16365406267402e-111,0.373321829826663,0.944,0.819,1.38057941095854e-106,"3","LAMTOR5"
1.43260032672493e-110,0.837197395189621,0.297,0.133,2.76090734966429e-106,"3","HAAO"
1.46424553087601e-110,0.360229596419099,0.925,0.695,2.82189398710424e-106,"3","MIOX"
3.34093166822974e-110,0.84405059332928,0.346,0.169,6.43864351101235e-106,"3","AK3"
3.66641067232535e-110,0.514628045185133,0.768,0.563,7.06590664770542e-106,"3","BRK1"
1.08530009724955e-109,0.575973446678683,0.702,0.486,2.09159034741933e-105,"3","CAMTA1"
8.67163636320325e-109,0.782407609194046,0.348,0.169,1.67119775991653e-104,"3","ETFRF1"
9.58243113977464e-109,0.313814015375399,1,0.915,1.84672612925737e-104,"3","MT1X"
9.64148577989161e-109,0.585489010433354,0.616,0.39,1.85810713950071e-104,"3","NDUFB6"
8.88683804544619e-108,0.934349630726083,0.294,0.134,1.71267142811839e-103,"3","FKBP4"
2.08312520356319e-107,0.497651926590448,0.799,0.594,4.01459889230699e-103,"3","SLC25A3"
2.65611022679332e-107,0.814142491666477,0.377,0.193,5.11885562907609e-103,"3","ATRAID"
2.78309218044105e-107,0.33264440969764,0.913,0.777,5.36357525014599e-103,"3","SAT1"
7.83705845159306e-107,0.479040000843684,0.844,0.651,1.51035790479101e-102,"3","OCIAD2"
1.06256122999845e-106,0.541985119595829,0.584,0.351,2.04776800245301e-102,"3","ACOT13"
2.67233202263431e-106,0.600307334640432,0.623,0.407,5.15011827402084e-102,"3","GSTO1"
2.92042686939187e-106,0.807490670166388,0.384,0.2,5.62824666269201e-102,"3","PSMA5"
2.92070833395748e-106,0.87916757818207,0.289,0.13,5.62878910120285e-102,"3","FAM213A"
3.60878366221951e-106,0.423435668760549,0.833,0.614,6.95484787382944e-102,"3","SAT2"
3.81972682667544e-106,0.541446203560967,0.685,0.456,7.36137754036892e-102,"3","CD63"
5.25661566434835e-106,0.813880580185735,0.325,0.155,1.01305497083321e-101,"3","RGS3"
6.07664429996413e-106,0.567987735236455,0.614,0.391,1.17109088948909e-101,"3","ACADM"
6.52671044336849e-106,0.856954253568135,0.313,0.147,1.25782763664598e-101,"3","PDHB"
6.71350178202603e-106,0.80426235546523,0.353,0.176,1.29382606343206e-101,"3","MRPS23"
6.83269453190998e-106,0.854087100624066,0.31,0.145,1.31679689018969e-101,"3","FDPS"
7.78634300350765e-106,0.487403659991909,0.82,0.639,1.500584023636e-101,"3","MGST3"
1.58245464863389e-105,0.68935621843829,0.445,0.243,3.04970659884723e-101,"3","AMN"
5.56789966244633e-105,0.495300426797159,0.768,0.556,1.07304562294666e-100,"3","SCP2"
6.89200663629492e-105,0.748479368173591,0.343,0.167,1.32822751894676e-100,"3","TINAG"
1.16406858998835e-104,0.875980325354217,0.301,0.141,2.24339298662554e-100,"3","PTS"
3.02916011911538e-104,0.685889109459623,0.461,0.258,5.83779738155915e-100,"3","PGAM1"
4.05385389121383e-104,0.878837928579404,0.327,0.16,7.81258721914729e-100,"3","DDAH2"
4.98310444237377e-104,0.691880278388793,0.369,0.186,9.60343888134274e-100,"3","GALM"
7.91192055432162e-104,0.885825846169872,0.263,0.114,1.52478532922886e-99,"3","ACADSB"
9.48808051769537e-104,0.969051348910467,0.308,0.148,1.82854287737025e-99,"3","TCP1"
1.09512350695516e-103,0.611038231527001,0.669,0.456,2.11052202260399e-99,"3","SPCS1"
1.16028476561843e-103,0.735323369336047,0.426,0.234,2.23610080029983e-99,"3","TUBB"
1.23928766304149e-103,0.791634381416631,0.294,0.134,2.38835518421356e-99,"3","TTC38"
3.66722207351678e-103,0.571141111908108,0.671,0.457,7.06747038008153e-99,"3","DYNLT1"
4.36797697173737e-103,0.609870231747031,0.554,0.342,8.41796521993227e-99,"3","HSD17B10"
5.44995256459777e-103,0.788093443452939,0.333,0.163,1.05031485824928e-98,"3","GGCT"
7.04532856920348e-103,0.513759250449416,0.578,0.347,1.35777572185689e-98,"3","MAOA"
7.78913545966959e-103,0.64514776471725,0.492,0.286,1.50112218578752e-98,"3","VDAC2"
9.88685679825222e-103,0.749089326330387,0.403,0.217,1.90539504215917e-98,"3","FBXL5"
1.34555682818452e-102,0.693119368095536,0.28,0.123,2.5931571192772e-98,"3","RNF152"
2.62793339990012e-102,0.708766567286186,0.459,0.262,5.06455324828752e-98,"3","TMEM14B"
2.92039051595841e-102,0.892160067867206,0.259,0.112,5.62817660235504e-98,"3","MRPL58"
3.8702932515183e-102,0.892902644058681,0.286,0.131,7.45882915432606e-98,"3","WDR61"
4.08312659464499e-101,0.781193723069384,0.38,0.202,7.86900157319983e-97,"3","PDCD6"
5.39556812316549e-101,0.889851877144811,0.279,0.127,1.03983388869645e-96,"3","PMM1"
1.81723895541994e-100,0.893518437445623,0.292,0.138,3.50218291488532e-96,"3","DYNLT3"
1.92842972850194e-100,0.887232787611039,0.287,0.134,3.71646977276894e-96,"3","DNAJB9"
3.62466549872094e-100,0.715687254512786,0.403,0.216,6.985455349135e-96,"3","AQP1"
3.68437924970916e-100,0.775475793491885,0.307,0.145,7.10053569003948e-96,"3","RAB17"
3.83674336645883e-100,0.536154684566363,0.649,0.427,7.39417181583945e-96,"3","VDAC1"
4.50737078117821e-100,0.809033019196875,0.261,0.114,8.68660496948665e-96,"3","PDK2"
6.44239477338956e-100,0.471372197431262,0.797,0.588,1.24157832072764e-95,"3","DNPH1"
6.5958930229624e-100,0.952305050523517,0.269,0.122,1.27116050338531e-95,"3","TSR3"
9.03685618941132e-100,0.654556087497489,0.454,0.256,1.74158292482335e-95,"3","BAG1"
1.88885746943076e-99,0.886349031795034,0.304,0.147,3.64020611508697e-95,"3","FBXO7"
4.99735681307015e-99,0.484333298592436,0.475,0.269,9.63090605014879e-95,"3","COTL1"
6.71230160856317e-99,0.41812051055175,0.981,0.877,1.29359476600229e-94,"3","CRYAB"
6.94907144591431e-99,0.654204126983661,0.501,0.297,1.33922504905661e-94,"3","RAB7A"
8.72654302645205e-99,0.706596917153152,0.428,0.239,1.68177937205784e-94,"3","DUT"
1.71158495831105e-98,0.58918445053122,0.558,0.347,3.29856653165706e-94,"3","AK2"
2.90282062473226e-98,0.6080520622311,0.539,0.332,5.594315907984e-94,"3","SELENOK"
6.01777644768089e-98,0.846071254694229,0.323,0.161,1.15974587699706e-93,"3","MRPL3"
7.27343421334187e-98,0.746300119909146,0.426,0.238,1.40173624159525e-93,"3","FCGRT"
7.11092150545492e-97,0.789709788006413,0.291,0.137,1.37041679253127e-92,"3","GK"
9.31916277916784e-97,0.672910755327308,0.463,0.267,1.79598905080123e-92,"3","PSMA3"
1.19025536993634e-96,0.890711795553214,0.28,0.131,2.29386014894131e-92,"3","CRLS1"
1.19582034520169e-96,0.574298622223008,0.563,0.353,2.30458496927271e-92,"3","PSMB5"
1.5537933109161e-96,0.952782975874296,0.254,0.114,2.99447046879751e-92,"3","EMC4"
1.86229133881921e-96,0.640479781642803,0.428,0.236,3.58900786817238e-92,"3","HDHD3"
2.5882392287938e-96,0.829913729365685,0.302,0.146,4.98805464173141e-92,"3","TPRKB"
5.29345812497605e-96,0.747489642397002,0.335,0.168,1.02015524984538e-91,"3","IDH3B"
2.12076530024976e-95,0.531231701912213,0.632,0.413,4.08713888664133e-91,"3","HINT2"
2.49465451044524e-95,0.898040389600435,0.287,0.136,4.80769817253006e-91,"3","CCT7"
7.51007627312592e-95,0.788610814085746,0.285,0.133,1.44734189935683e-90,"3","PDLIM2"
1.59069736864085e-94,0.486010188941821,0.486,0.275,3.06559196884465e-90,"3","ACSM2A"
1.61756794402896e-94,0.730294918363423,0.441,0.256,3.1173769417326e-90,"3","SARAF"
1.74578259193279e-94,0.691361155161696,0.378,0.2,3.36447221117287e-90,"3","GTF3A"
2.48846563591904e-94,0.495771706159085,0.736,0.541,4.79577097354317e-90,"3","ARL6IP4"
2.64255120156224e-93,0.866740730335132,0.337,0.175,5.09272467565075e-89,"3","TECR"
4.66724114807467e-93,1.02144098516528,0.274,0.131,8.9947071405695e-89,"3","PDIA6"
1.06291142783414e-92,0.931356528741935,0.276,0.131,2.04844290372196e-88,"3","CCT2"
1.31998518683138e-92,0.77292748480272,0.279,0.13,2.54387545206144e-88,"3","SLC39A5"
1.95206160684307e-92,0.559310283831826,0.51,0.305,3.76201312870797e-88,"3","MORN2"
5.25825053574283e-92,0.597821283459607,0.492,0.295,1.01337004324836e-87,"3","HIBCH"
1.0212370166233e-90,0.847087848594722,0.279,0.133,1.96812797843642e-86,"3","PTOV1"
3.11449316645155e-90,0.744263785428978,0.307,0.152,6.00225123038543e-86,"3","SNX4"
5.06683583794567e-90,0.763782240517209,0.334,0.173,9.76480602688889e-86,"3","CCDC198"
6.68937400693827e-90,0.682164883790986,0.403,0.225,1.28917615861714e-85,"3","NAA20"
8.51969107994422e-90,0.666382820505208,0.41,0.23,1.64191486492685e-85,"3","COA4"
8.88211583353421e-90,0.442068667515646,0.803,0.616,1.71176136343871e-85,"3","C4orf3"
1.11673226445065e-89,0.799655288675697,0.288,0.14,2.1521664200493e-85,"3","TIMMDC1"
1.29034463740337e-89,0.678249010887459,0.352,0.185,2.48675218520378e-85,"3","POLDIP2"
2.10256896116338e-89,0.761825008745489,0.335,0.175,4.05207090195407e-85,"3","PSMC4"
8.80150677625734e-89,0.685506110338828,0.354,0.187,1.69622638592031e-84,"3","ILF2"
1.21227347284902e-88,0.552170848357407,0.587,0.382,2.33629343687463e-84,"3","DECR1"
2.03285487869895e-88,0.844105266826567,0.301,0.152,3.91771792222862e-84,"3","ADD3"
1.01169444861864e-87,0.633887196004494,0.452,0.265,1.94973754137785e-83,"3","SRSF3"
3.45333075853624e-87,0.585330375357408,0.387,0.211,6.65525903785104e-83,"3","ASL"
1.23276912961319e-86,0.450117280088368,0.733,0.53,2.37579266659054e-82,"3","NDUFV2"
2.08475712776363e-86,0.354048371372266,0.843,0.653,4.01774393662607e-82,"3","CYSTM1"
3.6759939693626e-86,0.581172311516008,0.454,0.267,7.08437557775561e-82,"3","SLC25A39"
4.46666552548426e-86,0.873326655809259,0.298,0.151,8.60815780071327e-82,"3","SLC22A2"
1.11745812222199e-85,0.577446912132456,0.556,0.361,2.15356529314621e-81,"3","NENF"
1.14618993508815e-85,0.655230842690208,0.357,0.192,2.20893724290188e-81,"3","MRPL32"
1.87309236455646e-85,0.505008997953806,0.539,0.333,3.60982360497321e-81,"3","MRPL34"
6.65951117370049e-85,0.612297939956475,0.345,0.181,1.28342099339556e-80,"3","NAPRT"
6.9070970997327e-85,0.909944730856147,0.252,0.119,1.33113575306049e-80,"3","HDGF"
1.21082648704104e-84,0.556619951566597,0.564,0.366,2.3335048058255e-80,"3","SSBP1"
1.8329671136634e-84,0.328296212745752,0.98,0.857,3.53249422145211e-80,"3","PDZK1IP1"
2.45103752225877e-84,0.762041466745526,0.272,0.132,4.72363951289709e-80,"3","EBNA1BP2"
5.19850194404227e-84,0.642112075021707,0.414,0.239,1.00185529465583e-79,"3","DDAH1"
6.29907634998048e-84,0.600355526365029,0.319,0.164,1.21395799416824e-79,"3","MRPS6"
6.98415968426847e-84,0.537901910287877,0.635,0.434,1.34598725435222e-79,"3","PGK1"
1.39933070490466e-83,0.676422227568554,0.409,0.235,2.69679013449227e-79,"3","MRFAP1"
7.00576178258544e-83,0.789094336487018,0.312,0.163,1.35015041073987e-78,"3","OCIAD1"
1.13939115641076e-82,0.395113984544372,0.763,0.57,2.19583463663481e-78,"3","COX5A"
